case_id,expected_family,top1_family,top3_families,top3_scores,top5_families,hit_at_1,hit_at_3,hit_at_5,no_confident_hit,source_extract_id,source_kind,error
cov_friedel-crafts_alkylation_904,Friedel-Crafts Alkylation,Friedel-Crafts Alkylation,Friedel-Crafts Alkylation | Birch Reduction | Chichibabin Amination Reaction (Chichibabin Reaction),3.723 | 1.659 | 1.597,Friedel-Crafts Alkylation | Birch Reduction | Chichibabin Amination Reaction (Chichibabin Reaction) | Noyori Asymmetric Hydrogenation | Sharpless Asymmetric Dihydroxylation,True,True,True,False,904,application_example,
cov_fries_rearrangement_798,Fries Rearrangement,Fries Rearrangement,Fries Rearrangement | Baker-Venkataraman Rearrangement | Lieben Haloform Reaction,3.055 | 2.726 | 2.184,Fries Rearrangement | Baker-Venkataraman Rearrangement | Lieben Haloform Reaction | Mannich Reaction | Claisen Condensation / Claisen Reaction,True,True,True,False,798,application_example,
cov_fries_rearrangement_799,Fries Rearrangement,Fries Rearrangement,Fries Rearrangement | Baker-Venkataraman Rearrangement | Lieben Haloform Reaction,3.196 | 1.557 | 1.075,Fries Rearrangement | Baker-Venkataraman Rearrangement | Lieben Haloform Reaction | Friedel-Crafts Acylation | Criegee Oxidation,True,True,True,False,799,application_example,
cov_furukawa_modification_928,Furukawa Modification,Furukawa Modification,Furukawa Modification | Simmons-Smith Cyclopropanation | Heck Reaction,2.85 | 2.484 | 2.069,Furukawa Modification | Simmons-Smith Cyclopropanation | Heck Reaction | Shi Asymmetric Epoxidation | Aza-Wittig Reaction,True,True,True,False,928,application_example,
cov_furukawa_modification_929,Furukawa Modification,Furukawa Modification,Furukawa Modification | Charette Asymmetric Cyclopropanation | Sharpless Asymmetric Aminohydroxylation,2.924 | 1.754 | 1.695,Furukawa Modification | Charette Asymmetric Cyclopropanation | Sharpless Asymmetric Aminohydroxylation | Pinner Reaction | Corey-Chaykovsky Epoxidation and Cyclopropanation,True,True,True,False,929,application_example,
cov_gabriel_synthesis_887,Gabriel Synthesis,Gabriel Synthesis,Gabriel Synthesis | Malonic Ester Synthesis | Williamson Ether Synthesis,3.113 | 1.534 | 1.173,Gabriel Synthesis | Malonic Ester Synthesis | Williamson Ether Synthesis | Eschweiler-Clarke Methylation | Hofmann Rearrangement,True,True,True,False,887,application_example,
cov_gabriel_synthesis_888,Gabriel Synthesis,Kornblum Oxidation,Kornblum Oxidation | Eschweiler-Clarke Methylation | Gabriel Synthesis,2.863 | 2.735 | 2.603,Kornblum Oxidation | Eschweiler-Clarke Methylation | Gabriel Synthesis | Arbuzov Reaction (Michaelis-Arbuzov Reaction) | Clemmensen Reduction,False,True,True,False,888,application_example,
cov_gattermann_and_gattermann-koch_formylation_930,Gattermann and Gattermann-Koch Formylation,Gattermann and Gattermann-Koch Formylation,Gattermann and Gattermann-Koch Formylation | Friedel-Crafts Acylation | Kornblum Oxidation,2.581 | 2.281 | 1.972,Gattermann and Gattermann-Koch Formylation | Friedel-Crafts Acylation | Kornblum Oxidation | Ley Oxidation | Stephen Aldehyde Synthesis (Stephen Reduction),True,True,True,False,930,application_example,
cov_gattermann_and_gattermann-koch_formylation_931,Gattermann and Gattermann-Koch Formylation,Gattermann and Gattermann-Koch Formylation,Gattermann and Gattermann-Koch Formylation | Kornblum Oxidation | Ley Oxidation,3.216 | 2.007 | 1.973,Gattermann and Gattermann-Koch Formylation | Kornblum Oxidation | Ley Oxidation | Sandmeyer Reaction | Corey-Kim Oxidation,True,True,True,False,931,application_example,
cov_glaser_coupling_915,Glaser Coupling,Aza-Wittig Reaction,Aza-Wittig Reaction | Glaser Coupling | Corey-Fuchs Alkyne Synthesis,2.101 | 1.928 | 1.74,Aza-Wittig Reaction | Glaser Coupling | Corey-Fuchs Alkyne Synthesis | Alkyne Metathesis | Schwartz Hydrozirconation,False,True,True,False,915,application_example,
cov_glaser_coupling_916,Glaser Coupling,Glaser Coupling,Glaser Coupling | Friedel-Crafts Alkylation | Eschenmoser-Tanabe Fragmentation,1.378 | 1.306 | 1.198,Glaser Coupling | Friedel-Crafts Alkylation | Eschenmoser-Tanabe Fragmentation | Sandmeyer Reaction | Miyaura Boration,True,True,True,False,916,application_example,
cov_grignard_reaction_917,Grignard Reaction,Keck Asymmetric Allylation,Keck Asymmetric Allylation | Wittig Reaction | Henry Reaction,3.007 | 2.921 | 2.911,Keck Asymmetric Allylation | Wittig Reaction | Henry Reaction | Aza-Wittig Reaction | Julia-Lythgoe Olefination,False,False,False,False,917,application_example,
cov_grignard_reaction_918,Grignard Reaction,Grignard Reaction,Grignard Reaction | Eschenmoser Methenylation | Corey-Chaykovsky Epoxidation and Cyclopropanation,2.337 | 2.205 | 2.04,Grignard Reaction | Eschenmoser Methenylation | Corey-Chaykovsky Epoxidation and Cyclopropanation | Enders SAMP/RAMP Hydrazone Alkylation | Stork Enamine Synthesis,True,True,True,False,918,application_example,
cov_grob_fragmentation_978,Grob Fragmentation,Grob Fragmentation,Grob Fragmentation | Alder (Ene) Reaction (Hydro-Allyl Addition) | Wohl-Ziegler Bromination,2.521 | 0.786 | 0.617,Grob Fragmentation | Alder (Ene) Reaction (Hydro-Allyl Addition) | Wohl-Ziegler Bromination | Ramberg-Bäcklund Rearrangement | Hofmann Elimination,True,True,True,False,978,application_example,
cov_grob_fragmentation_996,Grob Fragmentation,Grob Fragmentation,Grob Fragmentation | Hofmann Elimination | Alder (Ene) Reaction (Hydro-Allyl Addition),2.639 | 1.572 | 0.758,Grob Fragmentation | Hofmann Elimination | Alder (Ene) Reaction (Hydro-Allyl Addition) | Wohl-Ziegler Bromination | Sakurai Allylation,True,True,True,False,996,application_example,
cov_hajos-parrish_reaction_979,Hajos-Parrish Reaction,Hajos-Parrish Reaction,Hajos-Parrish Reaction | Robinson Annulation | Paal-Knorr Furan Synthesis,3.155 | 1.066 | 0.733,Hajos-Parrish Reaction | Robinson Annulation | Paal-Knorr Furan Synthesis | Enders SAMP/RAMP Hydrazone Alkylation | Prins-Pinacol Rearrangement,True,True,True,False,979,application_example,
cov_hajos-parrish_reaction_998,Hajos-Parrish Reaction,Hajos-Parrish Reaction,Hajos-Parrish Reaction | Enders SAMP/RAMP Hydrazone Alkylation | Paal-Knorr Furan Synthesis,3.345 | 0.836 | 0.648,Hajos-Parrish Reaction | Enders SAMP/RAMP Hydrazone Alkylation | Paal-Knorr Furan Synthesis | Robinson Annulation | Pinacol and Semipinacol Rearrangement,True,True,True,False,998,application_example,
cov_hantzsch_dihydropyridine_synthesis_905,Hantzsch Dihydropyridine Synthesis,Acetoacetic Ester Synthesis,Acetoacetic Ester Synthesis | Hantzsch Dihydropyridine Synthesis | Retro-Claisen Reaction,2.838 | 2.16 | 1.794,Acetoacetic Ester Synthesis | Hantzsch Dihydropyridine Synthesis | Retro-Claisen Reaction | Regitz Diazo Transfer | Kulinkovich Reaction,False,True,True,False,905,application_example,
cov_hantzsch_dihydropyridine_synthesis_906,Hantzsch Dihydropyridine Synthesis,Acetoacetic Ester Synthesis,Acetoacetic Ester Synthesis | Hantzsch Dihydropyridine Synthesis | Claisen Condensation / Claisen Reaction,3.384 | 2.066 | 1.805,Acetoacetic Ester Synthesis | Hantzsch Dihydropyridine Synthesis | Claisen Condensation / Claisen Reaction | Alder (Ene) Reaction (Hydro-Allyl Addition) | Hetero Diels-Alder Cycloaddition (HDA),False,True,True,False,906,application_example,
cov_heck_reaction_919,Heck Reaction,Heck Reaction,Heck Reaction | Alkene (Olefin) Metathesis | Perkin Reaction,6.019 | 2.616 | 2.384,Heck Reaction | Alkene (Olefin) Metathesis | Perkin Reaction | Horner-Wadsworth-Emmons Olefination | Wittig Reaction,True,True,True,False,919,application_example,
cov_heck_reaction_920,Heck Reaction,Heck Reaction,Heck Reaction | Wittig Reaction | Corey-Winter Olefination,4.566 | 4.396 | 4.019,Heck Reaction | Wittig Reaction | Corey-Winter Olefination | Aza-Wittig Reaction | Julia-Lythgoe Olefination,True,True,True,False,920,application_example,
cov_heine_reaction_1000,Heine Reaction,Heine Reaction,Heine Reaction | Bischler-Napieralski Isoquinoline Synthesis | Lieben Haloform Reaction,3.349 | 1.297 | 0.971,Heine Reaction | Bischler-Napieralski Isoquinoline Synthesis | Lieben Haloform Reaction | Mannich Reaction | Claisen Condensation / Claisen Reaction,True,True,True,False,1000,application_example,
cov_heine_reaction_1001,Heine Reaction,Heine Reaction,Heine Reaction | Petasis-Ferrier Rearrangement | Paternò-Büchi Reaction,3.341 | 0.825 | 0.819,Heine Reaction | Petasis-Ferrier Rearrangement | Paternò-Büchi Reaction | Lieben Haloform Reaction | Mannich Reaction,True,True,True,False,1001,application_example,
cov_hell-volhard-zelinsky_reaction_921,Hell-Volhard-Zelinsky Reaction,Hell-Volhard-Zelinsky Reaction,Hell-Volhard-Zelinsky Reaction | Favorskii and Homo-Favorskii Rearrangement | Enders SAMP/RAMP Hydrazone Alkylation,3.339 | 0.99 | 0.981,Hell-Volhard-Zelinsky Reaction | Favorskii and Homo-Favorskii Rearrangement | Enders SAMP/RAMP Hydrazone Alkylation | Pinnick Oxidation | Aldol Reaction,True,True,True,False,921,application_example,
cov_hell-volhard-zelinsky_reaction_922,Hell-Volhard-Zelinsky Reaction,Hell-Volhard-Zelinsky Reaction,Hell-Volhard-Zelinsky Reaction | Malonic Ester Synthesis | Arndt-Eistert Homologation / Synthesis,2.934 | 1.5 | 1.328,Hell-Volhard-Zelinsky Reaction | Malonic Ester Synthesis | Arndt-Eistert Homologation / Synthesis | Jones Oxidation | Enders SAMP/RAMP Hydrazone Alkylation,True,True,True,False,922,application_example,
cov_henry_reaction_923,Henry Reaction,Henry Reaction,Henry Reaction | Keck Asymmetric Allylation | Aza-Wittig Reaction,4.658 | 2.578 | 2.366,Henry Reaction | Keck Asymmetric Allylation | Aza-Wittig Reaction | Wittig Reaction | Julia-Lythgoe Olefination,True,True,True,False,923,application_example,
cov_henry_reaction_924,Henry Reaction,Henry Reaction,Henry Reaction | Roush Asymmetric Allylation | Wittig Reaction,4.13 | 1.776 | 1.75,Henry Reaction | Roush Asymmetric Allylation | Wittig Reaction | Julia-Lythgoe Olefination | Corey-Fuchs Alkyne Synthesis,True,True,True,False,924,application_example,
cov_hetero_diels-alder_cycloaddition_(hda)_907,Hetero Diels-Alder Cycloaddition (HDA),Hetero Diels-Alder Cycloaddition (HDA),Hetero Diels-Alder Cycloaddition (HDA) | Alder (Ene) Reaction (Hydro-Allyl Addition) | Diels-Alder Cycloaddition,3.279 | 1.949 | 1.207,Hetero Diels-Alder Cycloaddition (HDA) | Alder (Ene) Reaction (Hydro-Allyl Addition) | Diels-Alder Cycloaddition | Ring-Closing Metathesis | Mannich Reaction,True,True,True,False,907,application_example,
cov_hetero_diels-alder_cycloaddition_(hda)_908,Hetero Diels-Alder Cycloaddition (HDA),Hetero Diels-Alder Cycloaddition (HDA),Hetero Diels-Alder Cycloaddition (HDA) | Alder (Ene) Reaction (Hydro-Allyl Addition) | Mannich Reaction,3.479 | 1.89 | 1.05,Hetero Diels-Alder Cycloaddition (HDA) | Alder (Ene) Reaction (Hydro-Allyl Addition) | Mannich Reaction | Pictet-Spengler Tetrahydroisoquinoline Synthesis | Prins Reaction,True,True,True,False,908,application_example,
cov_hofmann_elimination_909,Hofmann Elimination,Hofmann Elimination,Hofmann Elimination | Grob Fragmentation | Schwartz Hydrozirconation,2.396 | 1.113 | 0.835,Hofmann Elimination | Grob Fragmentation | Schwartz Hydrozirconation | Alder (Ene) Reaction (Hydro-Allyl Addition) | Wittig Reaction - Schlosser Modification,True,True,True,False,909,application_example,
cov_hofmann_elimination_910,Hofmann Elimination,Cope Elimination / Cope Reaction,Cope Elimination / Cope Reaction | Hofmann Elimination | Ring-Closing Metathesis,2.621 | 1.955 | 1.292,Cope Elimination / Cope Reaction | Hofmann Elimination | Ring-Closing Metathesis | Alkene (Olefin) Metathesis | Vinylcyclopropane-Cyclopentene Rearrangement,False,True,True,False,910,application_example,
cov_hofmann_rearrangement_911,Hofmann Rearrangement,Hofmann Rearrangement,Hofmann Rearrangement | Lossen Rearrangement | Curtius Rearrangement,4.464 | 3.771 | 2.835,Hofmann Rearrangement | Lossen Rearrangement | Curtius Rearrangement | Schmidt Reaction | Sandmeyer Reaction,True,True,True,False,911,application_example,
cov_hofmann_rearrangement_912,Hofmann Rearrangement,Hofmann Rearrangement,Hofmann Rearrangement | Hunsdiecker Reaction | Seyferth-Gilbert Homologation,2.534 | 1.646 | 1.586,Hofmann Rearrangement | Hunsdiecker Reaction | Seyferth-Gilbert Homologation | Pfitzner-Moffatt Oxidation | Keck Radical Allylation,True,True,True,False,912,application_example,
cov_hofmann-loffler-freytag_reaction_800,Hofmann-Loffler-Freytag Reaction,Hofmann-Loffler-Freytag Reaction,Hofmann-Loffler-Freytag Reaction | Eschenmoser-Tanabe Fragmentation | Neber Rearrangement,3.105 | 0.527 | 0.525,Hofmann-Loffler-Freytag Reaction | Eschenmoser-Tanabe Fragmentation | Neber Rearrangement | Julia-Lythgoe Olefination | Wharton Fragmentation,True,True,True,False,800,application_example,
cov_hofmann-loffler-freytag_reaction_801,Hofmann-Loffler-Freytag Reaction,Hofmann-Loffler-Freytag Reaction,Hofmann-Loffler-Freytag Reaction | Julia-Lythgoe Olefination | Neber Rearrangement,3.105 | 0.538 | 0.514,Hofmann-Loffler-Freytag Reaction | Julia-Lythgoe Olefination | Neber Rearrangement | Eschenmoser-Tanabe Fragmentation | Wharton Fragmentation,True,True,True,False,801,application_example,
cov_horner-wadsworth-emmons_olefination_913,Horner-Wadsworth-Emmons Olefination,Horner-Wadsworth-Emmons Olefination,Horner-Wadsworth-Emmons Olefination | Julia-Lythgoe Olefination | Perkin Reaction,7.104 | 3.528 | 3.305,Horner-Wadsworth-Emmons Olefination | Julia-Lythgoe Olefination | Perkin Reaction | Wittig Reaction | Stetter Reaction,True,True,True,False,913,application_example,
cov_horner-wadsworth-emmons_olefination_914,Horner-Wadsworth-Emmons Olefination,Horner-Wadsworth-Emmons Olefination,Horner-Wadsworth-Emmons Olefination | Julia-Lythgoe Olefination | Wittig Reaction,5.127 | 1.918 | 1.856,Horner-Wadsworth-Emmons Olefination | Julia-Lythgoe Olefination | Wittig Reaction | Perkin Reaction | Charette Asymmetric Cyclopropanation,True,True,True,False,914,application_example,
cov_horner-wadsworth-emmons_olefination_–_still-gennari_modification_944,Horner-Wadsworth-Emmons Olefination – Still-Gennari Modification,Horner-Wadsworth-Emmons Olefination,Horner-Wadsworth-Emmons Olefination | Perkin Reaction | Heck Reaction,3.659 | 3.457 | 3.444,Horner-Wadsworth-Emmons Olefination | Perkin Reaction | Heck Reaction | Julia-Lythgoe Olefination | Wittig Reaction,False,False,False,False,944,application_example,
cov_horner-wadsworth-emmons_olefination_–_still-gennari_modification_945,Horner-Wadsworth-Emmons Olefination – Still-Gennari Modification,Horner-Wadsworth-Emmons Olefination,Horner-Wadsworth-Emmons Olefination | Julia-Lythgoe Olefination | Perkin Reaction,2.92 | 2.011 | 1.963,Horner-Wadsworth-Emmons Olefination | Julia-Lythgoe Olefination | Perkin Reaction | Wittig Reaction | Cannizzaro Reaction,False,False,False,False,945,application_example,
cov_houben-hoesch_reaction_802,Houben-Hoesch Reaction,Houben-Hoesch Reaction,Houben-Hoesch Reaction | Reimer-Tiemann Reaction | Kolbe-Schmitt Reaction,4.726 | 2.114 | 1.661,Houben-Hoesch Reaction | Reimer-Tiemann Reaction | Kolbe-Schmitt Reaction | Lieben Haloform Reaction | Mitsunobu Reaction,True,True,True,False,802,application_example,
cov_houben-hoesch_reaction_803,Houben-Hoesch Reaction,Houben-Hoesch Reaction,Houben-Hoesch Reaction | Kolbe-Schmitt Reaction | Fries Rearrangement,4.163 | 1.524 | 1.26,Houben-Hoesch Reaction | Kolbe-Schmitt Reaction | Fries Rearrangement | Reimer-Tiemann Reaction | Dakin Oxidation,True,True,True,False,803,application_example,
cov_hunsdiecker_reaction_932,Hunsdiecker Reaction,Aza-Wittig Reaction,Aza-Wittig Reaction | Claisen Condensation / Claisen Reaction | Hunsdiecker Reaction,2.086 | 1.658 | 0.697,Aza-Wittig Reaction | Claisen Condensation / Claisen Reaction | Hunsdiecker Reaction | Hofmann Rearrangement | Lossen Rearrangement,False,True,True,False,932,application_example,
cov_hunsdiecker_reaction_933,Hunsdiecker Reaction,Barton Radical Decarboxylation,Barton Radical Decarboxylation | Barton Radical Decarboxylation Reaction | Arndt-Eistert Homologation / Synthesis,1.52 | 1.041 | 0.902,Barton Radical Decarboxylation | Barton Radical Decarboxylation Reaction | Arndt-Eistert Homologation / Synthesis | Claisen Condensation / Claisen Reaction | Hunsdiecker Reaction,False,False,True,False,933,application_example,
cov_intramolecular_nitrile_oxide_cycloaddition_1003,Intramolecular Nitrile Oxide Cycloaddition,Intramolecular Nitrile Oxide Cycloaddition,Intramolecular Nitrile Oxide Cycloaddition | Baldwin's Rules / Guidelines for Ring-Closing Reactions | Sharpless Asymmetric Epoxidation,2.748 | 0.514 | 0.354,Intramolecular Nitrile Oxide Cycloaddition | Baldwin's Rules / Guidelines for Ring-Closing Reactions | Sharpless Asymmetric Epoxidation | Simmons-Smith Cyclopropanation | Keck Macrolactonization,True,True,True,False,1003,application_example,
cov_intramolecular_nitrile_oxide_cycloaddition_1004,Intramolecular Nitrile Oxide Cycloaddition,Intramolecular Nitrile Oxide Cycloaddition,Intramolecular Nitrile Oxide Cycloaddition | Alkene (Olefin) Metathesis | Ring-Closing Metathesis,2.721 | 0.682 | 0.617,Intramolecular Nitrile Oxide Cycloaddition | Alkene (Olefin) Metathesis | Ring-Closing Metathesis | Baldwin's Rules / Guidelines for Ring-Closing Reactions | Cope Rearrangement,True,True,True,False,1004,application_example,
cov_jacobsen_hydrolytic_kinetic_resolution_938,Jacobsen Hydrolytic Kinetic Resolution,Jacobsen Hydrolytic Kinetic Resolution,Jacobsen Hydrolytic Kinetic Resolution | Sharpless Asymmetric Dihydroxylation | Sandmeyer Reaction,2.337 | 1.361 | 1.36,Jacobsen Hydrolytic Kinetic Resolution | Sharpless Asymmetric Dihydroxylation | Sandmeyer Reaction | Corey-Bakshi-Shibata Reduction (CBS Reduction) | Noyori Asymmetric Hydrogenation,True,True,True,False,938,application_example,
cov_jacobsen_hydrolytic_kinetic_resolution_939,Jacobsen Hydrolytic Kinetic Resolution,Jacobsen Hydrolytic Kinetic Resolution,Jacobsen Hydrolytic Kinetic Resolution | Sharpless Asymmetric Dihydroxylation | Payne Rearrangement,1.978 | 0.26 | 0.25,Jacobsen Hydrolytic Kinetic Resolution | Sharpless Asymmetric Dihydroxylation | Payne Rearrangement | Meerwein-Ponndorf-Verley Reduction | Prévost Reaction,True,True,True,False,939,application_example,
cov_jacobsen-katsuki_epoxidation_934,Jacobsen-Katsuki Epoxidation,Shi Asymmetric Epoxidation,Shi Asymmetric Epoxidation | Jacobsen-Katsuki Epoxidation | Prilezhaev Reaction,2.682 | 2.337 | 2.337,Shi Asymmetric Epoxidation | Jacobsen-Katsuki Epoxidation | Prilezhaev Reaction | Heck Reaction | Corey-Chaykovsky Epoxidation and Cyclopropanation,False,True,True,False,934,application_example,
